cti_modality_ind1,cti_modality_ind2,cti_modality_ind3,cti_modality_ind4,semantic_enrichment_ind1,semantic_enrichment_ind2,semantic_enrichment_ind3,semantic_enrichment_ind4,fusion_strategy_ind1,fusion_strategy_ind2,fusion_strategy_ind3,fusion_strategy_ind4,regulatory_traceability_ind1,regulatory_traceability_ind2,regulatory_traceability_ind3,regulatory_traceability_ind4,explainability_ind1,explainability_ind2,explainability_ind3,explainability_ind4
0.7525741930873541,0.9969932551877456,0.9617993683385737,0.806289263955985,0.9079703298185902,0.6818802681373698,0.8438558058833254,0.9714542128108878,0.9127858254970582,0.7927292592322204,0.7021362268655496,0.554626578287581,0.8578736194078636,0.9576507296357286,0.921114311883777,0.923859141581296,0.667849410119963,0.720798214892912,0.7205551131933883,0.8328253533067285
0.8697923916921615,0.9278271101124252,0.6503662029855306,0.6358839683802294,0.11218620930778522,0.15696726660469146,0.09163723059865264,0.16022013972788607,0.030472724405641638,0.05684019573454574,0.06230123074302796,0.04836008341539749,0.2649541979661957,0.3247102132801168,0.2285546529185234,0.14452385705554188,0.5327755546831975,0.368015976278332,0.4702772900978405,0.5665627491219428
0.028552870715979062,0.15508305759822438,0.19090725847960988,0.640143348813296,0.14703312513722078,0.41887429638951007,0.1711940046651313,0.21745798810823763,0.6711724173339161,0.8053487250431843,0.6305880034111547,0.92459158950573,0.35630437401351533,0.9120069549139949,0.8849931874435716,0.5807549447551786,0.6175796329535705,0.24036232457288365,0.05822899396562731,0.1951111911638354
0.2884454039836651,0.5837765691460863,0.22708580010940904,0.4225116126193767,0.255624553068465,0.4161848425577608,0.07577746585592776,0.32429513426214096,0.09724589335648293,0.21145108061198042,0.08979504774918257,0.11926342117491312,0.8178597262418019,0.7231816241946787,0.641254787936302,0.6514969566902615,0.7751507924560368,0.6898265972990572,0.73940182821978,0.539122241899541
0.13101939478980174,0.1874703449057702,0.22112858722276862,0.45092840145508595,0.09127128111880506,0.5118520790568378,0.32573616772950054,0.039342735400669515,0.09504036752464112,0.30779592455453386,0.0839519605299987,0.1537579825563113,0.15350982435601268,0.7596898017264905,0.12858657863093081,0.7045734254535713,0.5393270073143374,0.8876397739689723,0.6502986908725328,0.4759142114698118
0.19018069236616708,0.29355296959127053,0.31799371929778397,0.6601034910174429,0.20374922132160328,0.1879820216712093,0.5759114761917784,0.42693347637601753,0.48539064279164984,0.7211084737320489,0.8700480484722535,0.8263036042666237,0.8903481789685168,0.8746384647948332,0.9973990866756685,0.7322092854138483,0.8904138705140865,0.960997360086293,0.8463579214644368,0.8655180829706475
0.15259395356770422,0.710420689495634,0.812726069120876,0.8433345384228729,0.32550480739325127,0.6195913388137005,0.6327682961236807,0.7529540384278774,0.7655344988266899,0.8975547589777906,0.9087221372253464,0.9075849664324827,0.3809613516398324,0.9284440066040603,0.17590930418315998,0.6973858051994348,0.2654206972943596,0.22858871977889578,0.27485445110273393,0.09024358727400922
0.7393487695665047,0.593196865215494,0.9885675627961126,0.4741282297132643,0.708209248441956,0.7877288332575205,0.6647257296999416,0.48310021724065894,0.873832287314569,0.7493754311688348,0.33874840750100876,0.5598692425985319,0.07809127348685557,0.567807185118288,0.5995308235724869,0.669476196003027,0.45222085157512276,0.6773449939867855,0.42615822585728136,0.9375513421918749
0.5340551340648837,0.46505080335899746,0.432272665026925,0.8430881258320037,0.292026357189935,0.5222079115520776,0.28462380517559227,0.5162370693524747,0.07642385783502026,0.06915980311053538,0.35394606756653924,0.055077020054270176,0.2821243946593809,0.15723204106200572,0.13854551357124328,0.22743752881654328,0.2872103388783156,0.4389105040824164,0.5301902056532354,0.37779770423737596
0.7096779521791072,0.7443853804048144,0.993834363959782,0.8690660288251827,0.8012405501905386,0.681444685361646,0.7627678871635543,0.43680219091197525,0.6437546954970508,0.6892050484305283,0.8809418014373198,0.8977621719788149,0.24417343995884772,0.43788258456324525,0.44527089731442376,0.772859284006247,0.13338544568415772,0.33659371392416515,0.22572618135719308,0.254897215140081
0.3870788284994464,0.5431178739739732,0.3354580136817512,0.280282898758474,0.6286501217222191,0.7317154367721189,0.8404296787903798,0.7918113451734372,0.26234106252634637,0.16603899183509852,0.028957533000045388,0.11579402454895138,0.25886441676032634,0.4337941533222716,0.07077067273303694,0.6144367839233495,0.5878540709601892,0.6864797211087535,0.3291170836643741,0.7970549156857603
0.844014963145139,0.8540188637103174,0.7284005166580299,0.8386007175706949,0.9997682370301524,0.810817828385483,0.9332660099313612,0.8954207550206044,0.9316738066507235,0.6891518415919753,0.6153385969855724,0.8667100122559244,0.8390495173580053,0.5519821194018313,0.7814983551884636,0.9186974365320135,0.9663651343612304,0.9157257853027487,0.9658776858180027,0.9407991904069496
0.38918550960915854,0.2821471269490166,0.7355470854452164,0.20445175687478773,0.13368720339158724,0.4294911449830878,0.09039019900769013,0.32620960766887597,0.5818608085194772,0.94364143824583,0.89028853028447,0.9462200773312325,0.4770004905947764,0.7914203955103853,0.7976595923699565,0.7201171073575823,0.7890826211085983,0.8182145008039616,0.8928022932209441,0.9715083608813151
0.4997577329662461,0.3211305285252357,0.3975357772892203,0.16192349540893997,0.42720200268471864,0.4123740721656395,0.6787614943381777,0.33642988216058,0.664391701390743,0.16958719461821292,0.2232130083077345,0.2138562517770316,0.563256825932646,0.30317911074652126,0.2891358131733451,0.423402119989332,0.9181304097338694,0.8175922672248386,0.5966127364052278,0.6547597429514072
0.3982977311550156,0.49462199828959996,0.17469295597847218,0.39002890701532833,0.14148492207459057,0.4536832437553549,0.18881264950626692,0.37793924895984976,0.24258567315508484,0.539342773156701,0.07281798146502039,0.4215129174895467,0.3111189896461132,0.19421659545123993,0.11278312921561895,0.0532224554395227,0.39749792378684784,0.20730436101867789,0.20112602673238145,0.4787955107170035
0.9185759429616953,0.6692185697117525,0.39601736915113817,0.7809549918058485,0.16192742977577534,0.1685232745056477,0.1219323313959757,0.12522061683088898,0.9584356029266337,0.8096226512633667,0.9043151273003942,0.8551671064046524,0.8001537919524411,0.5038773424378167,0.6861803449115712,0.8898573574552372,0.31187342367828635,0.9323125393639153,0.5003734465685326,0.5554923112062151
0.534989840076142,0.21954023802033706,0.781662728074275,0.3694782038065794,0.8493989488213933,0.7605223334881426,0.37747415103634635,0.6900109538110897,0.1669893884728046,0.6018969808294224,0.4611015770474844,0.49230710656914495,0.7923565120885809,0.636575067544064,0.5073348194608297,0.7343334706924727,0.3922733738034283,0.37071191190904285,0.07482512343225939,0.5092575015346755
0.6386941884368745,0.36663928445531224,0.731972654993323,0.579666191897751,0.19973043859023065,0.04749849609058354,0.270415639152557,0.23994633163556356,0.14368647042810528,0.3570622911459065,0.09269378732272254,0.09706787585685606,0.36158222225996633,0.26645501599635857,0.3732195283258344,0.867485534947734,0.7628051718825375,0.8087890373531847,0.9724323339477642,0.8589455085821762
0.04157597762756765,0.015168299667955298,0.015534043577746903,0.019091734280188732,0.04193942707716286,0.35436603860768795,0.15009157416339414,0.013540284561146032,0.003599959579696055,0.016007301436057608,0.04073056372714673,0.008370614762556017,0.21967545374662378,0.18408741043652538,0.01218394516369109,0.08060594243405889,0.03260447232953545,0.07229800257967356,0.27116521098725277,0.08625811315509557
0.14820340472150734,0.24596481536957532,0.6116452199790363,0.5231255076384533,0.3633090692584403,0.4199181733503735,0.4458444456077686,0.3013120300438898,0.04565502113501835,0.22381784641318958,0.2306676320201993,0.39890206569698894,0.6475130757161577,0.3849028911015071,0.6517410093364792,0.557256435655625,0.31896615821333796,0.39862200832955186,0.8164596578821686,0.6640555993299676
0.04909283047476126,0.05989591908368569,0.08006337134364505,0.19616504478599556,0.13401847490793733,0.05333697788494568,0.6436584722608139,0.8047215104608787,0.27030516919471714,0.538327356324525,0.5267996529366346,0.10564738072095647,0.11632352228962095,0.18932434452163355,0.095952281742477,0.0857386193193449,0.6687813301519987,0.3798421234036313,0.28894690040883303,0.4186162455523958
0.16536229730052543,0.3792237438418318,0.41039028992804066,0.7711051430804139,0.9135553428201054,0.5410040409731941,0.7103915493780779,0.7081184871728913,0.9433725709561164,0.8888793400326753,0.9418665171135316,0.9343808072567014,0.9012761194533503,0.9185564523368748,0.8809329793827053,0.9468713316746695,0.7419582036993043,0.5814233551291438,0.910092017847249,0.9159553463147405
0.2367426634992985,0.511006971835697,0.6410930751141318,0.12440523316766511,0.10261572633395111,0.5868907498852595,0.02220584769780304,0.42943161867157764,0.3128942094975725,0.3017144823399851,0.3564681927763005,0.39593969945525626,0.7335741280650991,0.31830383833026943,0.8277684887849404,0.5902543547410687,0.45230541942131924,0.4575046898940439,0.054906977091036424,0.060733751569603256
0.6019835744599704,0.22526074594840972,0.36091734183615165,0.11603534945295557,0.5360782999625715,0.23135424457659493,0.43672857399165776,0.679132582746534,0.45409927974885256,0.21595440785346542,0.040170485084044916,0.587026975263305,0.29141400839611953,0.2622125198731689,0.5035879561738714,0.36590649493858424,0.05599150187825863,0.2848413481578166,0.127877020703622,0.2588751025510603
0.1990410188602133,0.1960288290040309,0.09345313579156239,0.014114952996009289,0.0463459182857438,0.3856514904094469,0.1590211283756367,0.23699956698749386,0.21991278951205911,0.5147609655071661,0.30635677774314163,0.4934159286841238,0.39056006272200705,0.3540756921878517,0.05186208647217588,0.2447824715826673,0.2747880211833233,0.05730194183339743,0.11656026228985411,0.03588376539597249
0.09953032590567612,0.2750994351420688,0.09694766924847592,0.020976936970626192,0.6698517128725587,0.5092807589536438,0.16543668527052235,0.3487003997930976,0.20500949435022348,0.1554046515985512,0.10195733978378785,0.0533959546027179,0.843334769031607,0.3569753924872189,0.6146455787563057,0.8963531401357481,0.7329603350119867,0.5199960102792964,0.780550763110802,0.6393543123525018
0.2512122792089986,0.10449962783406253,0.055885106999456424,0.3077300934288942,0.0150112071123783,0.09823371942916193,0.19267528524804717,0.01970348504669228,0.16217598055234494,0.3607090258107357,0.12641416703333663,0.07744105763014186,0.17265223619686776,0.07491357549264244,0.1820536830527137,0.026646465728382196,0.1253149214708018,0.20755492860639213,0.48208944643676743,0.31903845962997746
0.16699912482003726,0.5499150860265527,0.5253531347225227,0.332141150465054,0.11772261839315268,0.29693741162579396,0.2946448166525989,0.5693225178614711,0.2989680376487771,0.5921918952401828,0.6007856734367817,0.26248651541173107,0.001540271143860128,0.022757633113893727,0.0037992412410759457,0.0679716736396842,0.847880346073782,0.6668335406811607,0.5584932394907095,0.9182486349283057
0.7064941172240317,0.6502575441538089,0.3131479170801996,0.3515989426881133,0.48529096145322764,0.8357928624684825,0.3924336842387581,0.6760868691208475,0.15618631853036136,0.13515085778119829,0.3840091624479845,0.23424492859803475,0.8334805650306406,0.7807287808472507,0.7504433456558456,0.9363557187290068,0.7104542183411978,0.7850445114487044,0.726189162806317,0.7315341377949565
0.16963954113393281,0.08581130433618533,0.021896718698488304,0.22979757692055985,0.08228467665298572,0.15298927549674085,0.22450961884322002,0.10967787103015075,0.16934855907895174,0.14346809827090445,0.12441550265222417,0.7475181909633152,0.013707248271509487,0.04732443433058475,0.08180704718513143,0.12921411790324006,0.7363613741380199,0.8543241042040945,0.977715989675149,0.9493401200437044
0.06980659202392958,0.1741161383995325,0.009173742151306674,0.03959855331697065,0.13079720961386632,0.23907044467310046,0.20620875756954893,0.1914788516281728,0.638037256042381,0.37275107895156123,0.6518005303970839,0.8888299293259814,0.22419061599127316,0.24613088213942053,0.2965874038160514,0.45370150952427496,0.1444433854367218,0.04783804326764585,0.3646853410334613,0.19092415336701202
0.3932900659166071,0.834469383448962,0.4245725886746079,0.7430134289802004,0.6780017793794932,0.21436124367369602,0.6943272381079109,0.46627377964187444,0.7948559958179319,0.9690963203482008,0.2619206043491035,0.30638390042045305,0.9182591591526066,0.8535854071649169,0.3477892614148193,0.7929332700267955,0.20180718012054616,0.4675709657405503,0.272259512689906,0.3964808046706306
0.9619753872015342,0.6418831479350803,0.9626815475754966,0.6327521298380036,0.9763684087610524,0.998474746096463,0.9943391227705964,0.9581618388780206,0.9953370855929267,0.9991004146556925,0.9993687081700666,0.9711133629976372,0.9889912755842349,0.960842150853469,0.9880636022840366,0.9295200086432104,0.6153769889299184,0.6748737155572115,0.7000501937767081,0.2479913819881695
0.4720990448294268,0.6668033129981514,0.7967352013764397,0.7062275784429795,0.34221904964390204,0.26442413304599677,0.14370163276661968,0.16427053328408053,0.981575887848052,0.8326482436210748,0.5668829882822475,0.7112168029324886,0.5340086107116437,0.13368142211506107,0.3994015141409642,0.40358267354874755,0.19474289190317612,0.15769116314667625,0.21982169757532072,0.2655725881174971
0.31962631905006356,0.2809589212168706,0.5425447533926506,0.6934211702566635,0.7557377651094177,0.4668245711327304,0.39952789065947725,0.19291683799610604,0.25578928302546955,0.5850273370226158,0.19426330537790198,0.4086027545202092,0.19722326023316133,0.2180912507852764,0.6604129080850651,0.8780911195162197,0.5657848304150234,0.4221685304119678,0.7132336613858725,0.6425170169941964
0.8164991151979408,0.7234179513262079,0.7917700891346711,0.8870370622365102,0.7972148384740642,0.6816636757701657,0.5091149035693456,0.5121856436579286,0.7291681543789178,0.7166653729688379,0.6402216364351929,0.9393699129444919,0.919332435003434,0.4364831592175905,0.8648577908948365,0.9616585187903042,0.317071891835962,0.5437079091851216,0.9892357486993295,0.9352539935698702
0.7346218551562458,0.514503272642625,0.5161391409121466,0.9585300734709327,0.8246683640122515,0.494507841632216,0.4668959917376597,0.9356008225570234,0.7303101744983349,0.5225970192599177,0.575442990600246,0.8109730746457826,0.4277319147833234,0.6818033757116644,0.28298090171828605,0.15735296993611292,0.5678068502256436,0.5603210038893995,0.3370561540090243,0.4244371410398243
0.30280984241373493,0.18793568609182099,0.20961330293604175,0.6451392109472109,0.25303113477786354,0.13439285379008753,0.39394526269852453,0.4679539435272259,0.547125760985916,0.36023821146629054,0.49126011516181367,0.8541609195177141,0.0784621077689378,0.6275535362131464,0.1344791408075458,0.2968024837007861,0.15626461540209602,0.4472065146904116,0.5639240548284123,0.33521405354054434
0.27743826950143546,0.714119311680999,0.6301608477286291,0.8630130211851323,0.3036992231259532,0.2165294741844806,0.18459025653591793,0.37028117742661015,0.3499038775694596,0.030984206149466398,0.5359723319370666,0.5633469861043441,0.5342768735792807,0.7239919282850948,0.4736139120349259,0.46417126468342224,0.892943165531157,0.3404349037849548,0.29261211130965475,0.7162678617917717
0.560620788590504,0.6705594444257511,0.5147057692419499,0.4687338786415249,0.5150214374048434,0.7847980875848026,0.672654742370804,0.7985781202162225,0.6054317554077947,0.9312836217712267,0.9001156068137133,0.8584783294998772,0.733105557707721,0.7470877052670479,0.8751436677023252,0.4329751238811421,0.6199505274656698,0.22522530702065263,0.5557942596619276,0.5018452930671694
0.28971972107914706,0.4137422448157886,0.6230943934302703,0.5662223426621256,0.574632864131337,0.43821914110336635,0.27804597514767604,0.524215870929206,0.2971341736060955,0.28406805215396536,0.6157040352398032,0.596713331962654,0.26531886022968554,0.8972241612878207,0.7327075586248782,0.5682468474148381,0.552639292626957,0.11447305428489496,0.5866451815043258,0.5122058857096052
0.026058053788298174,0.4895784677646642,0.5605531473779478,0.23613657801274035,0.6127916398558172,0.37645227346855775,0.12650630557364145,0.4590041645791379,0.1660639266913208,0.5845780944950092,0.16408127782108595,0.5468028712746762,0.45427144350498544,0.671908490062459,0.9685638480169634,0.4320282774245235,0.6155226914060984,0.7216985985819113,0.2590522627970001,0.8579244156531369
0.25136447718397403,0.090878601650284,0.15069893397935408,0.6606199867773188,0.44991572932480306,0.45780243481711325,0.5915130609970704,0.6971639275695973,0.8278186557797796,0.9009470372856829,0.6339565195661606,0.6797016786557972,0.3126032988887427,0.6696255725135786,0.3144929185893365,0.6980542213490761,0.8622838511806361,0.37516229597784057,0.18049080721701044,0.28178535489558015
0.4248548559525882,0.457328481522352,0.25931293508471176,0.006502893085986505,0.06194368714638343,0.23289426164019478,0.07801426225447083,0.06760994838849044,0.5790200636547975,0.5458427490052975,0.7974329850001386,0.49677887462643106,0.3367325526095749,0.18879371853584148,0.1631155928596159,0.22752469992526653,0.6846018583959309,0.5758412672496265,0.5594206005477347,0.791966002643422
0.2747431073049901,0.5773528503456292,0.8362653183866979,0.47763277364985723,0.6150855678381425,0.5972738531698927,0.4507084621483048,0.43983034678098953,0.8538372720055536,0.47982769152085536,0.9015317391549843,0.8898843903215428,0.9356373965474283,0.9288442620492374,0.8004587652269595,0.9177666408138672,0.8259380119922787,0.44040661347163274,0.8962310637695787,0.9829795388070544
0.9002996865222466,0.5774098206748889,0.26973566959360384,0.5215936159784532,0.28392317306072345,0.18629183524831872,0.6187061605112951,0.3467115353593248,0.6210928270078312,0.5583652659131749,0.2987771332036077,0.5795267187394609,0.16121213007267116,0.5645476625546048,0.3284519891571116,0.3043163307307047,0.25933671574834544,0.016345821295336516,0.09834565686508956,0.24962371187046417
0.1770185268768139,0.13421052383866944,0.22764650838895972,0.5621042060253533,0.15092048583342138,0.5354517231743582,0.14942270539989883,0.47160097310101107,0.5054974203789094,0.5542100744578229,0.8157809139810688,0.8227107967367808,0.5754300004391869,0.4272799418539612,0.2719878938702508,0.09836315077625002,0.11584601872755018,0.01898236909287304,0.16542216545821242,0.5668821637429138
0.8978366264553923,0.4268114182376426,0.8264905644024524,0.3556116851714928,0.7792910258065152,0.6603836335094705,0.7053794882773691,0.43654886533700576,0.6418673739722016,0.43031421027819033,0.4551529405600178,0.5807458800337865,0.1205792215727477,0.2869837261269216,0.2689836886033322,0.22916632084007327,0.6140192730332195,0.7170034453885165,0.7176447612067155,0.48610580918138663
0.09273268412036845,0.11927899840728146,0.1046150790132564,0.9144578825093883,0.0920410844952721,0.1253059265916071,0.46396898552259613,0.010686006333520681,0.45375091127417233,0.26170239203925466,0.5850847443527424,0.7390911468148279,0.13360450777017657,0.369796435531471,0.04362751925504721,0.5835074607987589,0.5200491718882632,0.5511995716376152,0.6486380150264179,0.5364735969415602
